text_clean,label,is_aug
"California Gym Marsa, gymnase insalubre _exclamation_ pas de douches d'eau chaude pour les femmes, odeur nauséabonde dans les égouts, moisissure partout, matériel vétuste, 11 casiers, 24 cassés, inutilisables, fils électriques qui dépassent partout, danger pour la vie des usagers, chay y7achem w yradded _exclamation_ _exclamation_ الحيوط يتزلبطو تقول En ce moment",0,True
"service client défavorable 21 septembre 2021, lac1, tunisie, tunisie séjournant temporairement dans la région lac1 de tunisie, pays plus chics, quartier commerçant quelconque. Il décide d'aller au gymnase dans le coin entraînement du gymnase californien. Un pass journalier coûte 30 dinars. Pas de problème, payez. Or, la bouteille d’eau oubliée ne boit pas l’eau du robinet tunisien. informe sur la possibilité d'acheter de l'eau en bouteille, oui, distributeur. Il faut une bouteille de dinars, un billet de 20 dinars. La réceptionniste demande de la monnaie. No. s'engage alors à en informer le gestionnaire dans les plus brefs délais. Demandez de laisser 20 dinars pour apporter le changement de bouteille en début de cours. le cours commence. il fait vraiment chaud. cours intense. Il n'y a pas de climatisation dans la chambre, encore moins pas de démarrage. Attendez patiemment une bouteille d'eau. Quelques minutes plus tard, l'homme me rend 20 dinars. pas de monnaie. pas de bouteille d'eau. Continuez à vous entraîner, déterminé à endurer. Quelques minutes plus tard, le monsieur apporte une bonne grosse bouteille d'eau fraîche au professeur de sport. ne rentre pas dans cette photo _question_ est-ce que je _question_ en tant que client _question_ en tant que manager _question_",0,True
"[""service client défavorable 21 septembre 2021, lac1, tunis, tunisie séjourne temporairement région lac1 tunisie, plus chics pays, quartier affaires quelque sorte. décide aller entraîner salle sport coin, california gym. pass journée coûte 30 dinars. pas question, paie. cependant, oublié bouteille eau ne boit pas eau robinet tunisie. renseigne possibilité acheter bouteille étendue d'eau, oui, distributeur. faut pièce dinar bouteille, billet 20 dinars. question espèce réceptionniste. a pas. promet ensuite renseigner auprès gérant dès disponible. demande laisser 20 dinars rapporter monnaie bouteille début cours. commence cours. fait très chaud. cours intense. pas climatisation salle, moins pas début. attends patiemment bouteille eau. quelques minutes plus tard, monsieur rend 20 dinars. pas monnaie. pas bouteille eau. continue entraînement, bien décidé tenir coup. quelques minutes plus tard, monsieur apporte belle grande bouteille eau fraîche professeur sport. ne va pas cette photo _question_ feriez _question_ tant client _question_ tant manager _question_""]",0,True
pas assez d'o2...,0,True
"belles machines technogym belle vue coachs pas très professionnels, ignorer les membres pas coaching privé toute attention les filles, seulement elles sourient très mauvais service restauration",0,True
"Bel équipement Technogym, belle vue, entraîneurs pas très professionnels, ignorant les membres, pas de coaching privé, toute l'attention, les filles, seules elles sourient, service restauration très médiocre",0,True
"pas professionnel tout, zéro accueil pas de formation de suivi, les pseudo coachs flirtent avec les filles n'occupent pas les abonnés à la formation zéro zéro",0,True
"pire gymnase de tous les temps, équipe de gym passant du matériel bien sûr, pire timing 2 10",0,True
"généralement bondé d'enfants. équipement limité odeur désagréable. qualité proposée trop chère. bien nommé, tout.",0,True
"généralement bondé d'enfants. installations limitées, odeur désagréable. qualité proposée trop chère. bien nommé, tout.",0,True
"California Gym décevant pour plusieurs raisons. Petite salle constamment bondée, rend l'entraînement inconfortable. de nombreuses machines en panne ne semblent pas avoir d'entretien régulier. également mauvaise expérience nutritionniste, ne respecte pas les rendez-vous adopte une attitude très désagréable envers les clients. seul point positif l'honnêteté : plusieurs fois, choses oubliées placées, toujours rendues.",0,True
"Le gymnase californien est décevant pour plusieurs raisons. La petite salle est constamment pleine, ce qui rend l'entraînement inconfortable. De nombreuses machines en panne ne semblent pas bénéficier d’un entretien régulier. Mauvaise expérience également de nutritionniste, ne respecte pas le rendez-vous, adopte une attitude très désagréable envers les clients. Le seul point positif est l'honnêteté : plusieurs fois, des objets oubliés placés, toujours rendus.",0,True
pure arnaque... enregistré relax remise en forme. Abonnement 3 mois 480 dinars. y suis allé deux fois. pourquoi _question_ tout simplement 18h30 il doit y avoir entre 10 et 15 minutes d'attente entre les machines... parlons de détente. je le déconseille fortement.,0,True
"pure arnaque... enregistré détendez-vous, mettez-vous en forme. Abonnement 3 mois 480 dinars. J'y suis allé deux fois. pourquoi tout remettre en question à seulement 18h30 Il doit y avoir entre 10 et 15 minutes d'attente entre les machines... on parle de détente. Nous le déconseillons fortement.",0,True
"they never answer the phone _exclamation_ i visited their physical location during working hours and they were closed _exclamation_ left a note at the door, nobody called back. terrible direction indeed and horrible customer service _exclamation_ _exclamation_ _exclamation_",0,True
"they never answer the son _exclamation_ automate visited their physical location during working hours and they were closed _exclamation_ left a note at the door, nobody called back. terrible management indeed and horrible customer service _exclamation_ _exclamation_ _exclamation_",0,True
"mauvaise expérience, je ne recommande malheureusement pas la salle de sport. _emoji_not_ok_",0,True
"Mauvaise expérience, malheureusement je ne recommande pas la salle de sport. _emoji_not_ok_",0,True
"surfait à mourir, pire salle de sport au monde. pas la sécurité. mauvais entraîneurs. mauvaises odeurs. de mauvaises personnes. petite zone. je ne recommande à personne.",0,True
"Surestimé à tomber par terre, le pire gymnase du monde. pas la sécurité. mauvais entraîneurs. mauvaises odeurs. de mauvaises personnes. petite zone. je ne le recommande à personne.",0,True
"Cependant, lorsque l'entraîneur a demandé de l'aide pour accompagner les exercices de formation en série, la réponse n'a pas encore réchauffé l'aide. bravo qualité coach très professionnel _exclamation_",0,True
"lorsque sollicité aide coach accompagner suite exercices entrainement cependant, réponse a pas encore échauffé aider. bravo sélectionner coach très professionnel _exclamation_",0,True
"pour éviter _exclamation_ parking payant, ascenseur la plupart du temps dépannage 7ème étage, matériel de musculation oui ne9es contre barcha fesses équipement _exclamation_ donne cours deux étoiles",0,True
"pour éviter _exclamation_ parking payant, ascenseur la plupart du temps dépannage 7ème étage, oui ne9es matériel de musculation contre barque fesses matériel _exclamation_ donne cours deux étoiles",0,True
"populeux plupart temps, entraîneurs ne prennent pas peine aider fille quand voient faire mauvais mouvement, vraiment entraîneurs arrogants, continuent marcher sans rien faire.",0,True
"bondé plupart temps, entraîneurs ne prennent pas peine aider rien quand voient faire mauvais effort, vraiment entraîneurs arrogants, continuent marcher sans rien faire.",0,True
"excellent accueil, les coachs n'emploient que des femmes. personnellement, abonnement année bleue payant pendant 10 mois, seulement deux fois... réclamations sans suite....",0,True
"Excellent accueil, les coachs n'emploient que des femmes. Personnellement, j'ai payé l'abonnement année bleue pendant 10 mois, seulement deux fois... réclamations sans suite....",0,True
service nul matériel non stocké machines défectueuses encombrantes,0,True
"ne recommande pas cette salle de sport, accueil très mal organisé, séance 35dt _exclamation_ _exclamation_ _exclamation_ service sérieux rapport à tous..",0,True
"Je ne recommande pas cette salle de sport, accueil très mal organisé, séance de 35dt _exclamation_ _exclamation_ _exclamation_ service sérieux signaler tout..",0,True
"assez déçu cette salle sport. a air tape œil super propre. cependant, instructeurs cours mills ne pas niveau international. a pas miroirs salles où déroulent course. a pénurie poids a pas haltères moins 4 kg. personnel masculin circule puits peu serviable peu aimable, presque impoli. faut errer salle trouver cherche, car rien jamais remis place. moyenne âge clientèle semble environ 18 ans gens regroupent groupes, comme boîte nuit après école; ambiance immature peu professionnelle choix musical évoque aussi discothèque scolaire. faudrait faire recherches plus approfondies trouver salle sport où jeunes professionnels marsa rendent après travail.",0,True
"assez déçu cette salle sport. a air tape œil super propre. cependant, instructeurs cours mills ne pas niveau international. a pas miroirs salles où déroulent cours. a pénurie poids a pas haltères moins 4 kg. personnel masculin circule salle peu serviable peu aimable, presque impoli. faut errer salle trouver cherche, car rien jamais remis place. calcul âge clientèle semble environ 18 ans gens regroupent groupes, comme boîte nuit après scolarité; ambiance immature peu professionnelle choix musical évoque aussi discothèque scolaire. faudrait faire recherches plus approfondies trouver salle sport où jeunes professionnels marsa rendent après travail.",0,True
triste accueil limite déranger payer 15 jours pour deux 170dinars passage à Sousse 7 jours 1ère dernière fois fait 2 jours vu très bien ventilateur rameur mis coin chambre qui ne dérange pas le matin arrivant à 9h coach dit sortir revenir une demi heure sans chercher solution simple moins sortir rameur mettre un autre coin ne les fait pas attendre du coup fait cadeaux 170 dinars ça ne dérangerait plus c'est des choses origine maghrébine vivant France si situation passé yeux bleus blonds pas attendu seulement seconde tu as droit à une excuse _exclamation_ _exclamation_ _exclamation_,0,True
acceuil triste limite déranger payer 15 jours a deux 170dinars passage a sousse 7 jours 1er dernière fois fait 4 jours a très bien vu adepte rameur poser coin salle cela ne déranger période morrow arrivant a 9h coach a dit sortir revenir demi heure sans chercher trouver simple solution moins sortir rameur mettre autre coin ne pas faire attendre coup leurs fait cadeaux 170 dinars ne dérangerais plus is choses origine maghrébine vivant france si situation passé blonds yeux bleues pas attendu seul seconde u droit a excuse _exclamation_ _exclamation_ _exclamation_,0,True
demande combien de temps il faut pour réparer la machine quad ça fait environ 2 mois de panne _exclamation_ _exclamation_ récemment la machine papillon a disparu qu'est-ce que _exclamation_ _exclamation_ ne paie pas cette somme d'argent que _exclamation_ je ne vais pas renouveler l'abonnement je vais changer de salle de groupe donc je vais perdre 4 membres.,0,True
demande combien de temps faut-il pour réparer la machine quad cela fait environ 2 mois de panne _exclamation_ _exclamation_ récemment la machine papillon a disparu qu'est-ce que _exclamation_ _exclamation_ ne paie pas cette somme d'argent que _exclamation_ Je ne vais pas renouveler l'abonnement Je vais changer de salle de groupe donc je vais perdre 4 membres.,0,True
"entraîneurs d'intérieur négligents, grossiers ne parlent littéralement pas les femmes, petit espace, peuvent sentir la sueur tout le monde, presque pas de machines, 1 presse à jambes 1 machine à tirer latéralement gymnase 200 dt par mois, passer tellement de documents d'impression demander un visa, pas de miroir devant les machines donc je ne peux pas vérifier le formulaire, très encombré n'importe quel espace donné des cours comme le cours de spinning de zumba car payer un supplément, arnaque avide d'argent, le propriétaire devrait avoir honte",0,True
"[""entraîneurs dedans négligents, impolis ne parlent littéralement femmes, espace petit, peut sentir sueur tout monde, presque pas machines, 1 presse jambes 1 machine tirage latéral salle sport 200 dt lunaison, font passer tellement paperasse impression faire demande visa, aucun miroir devant machines donc ne pouvez pas vérifier formulaire, très encombré tout espace donné cours comme zumba cours spinning parce paient supplément, arnaque avide médaille d'argent, propriétaire devrait avoir honte""]",0,True
"femme menage cheveux noirs matin tres tres derangeante, arrête pas parler abonnes plus surveille chacun fait, plus cela pose questions sans arret merci demander faire travail cad nettoyage pas faire connaissance collectz entropie pas role svp svp svp merci ne plus nois deranger pendant seanczs formation",0,True
"le centre commercial zéphyr : bondé, manque de matériel, personnel négligent, sale. plus, trop cher.",0,True
"Le Zephyr Mall : bondé, manque de commodités, personnel négligent, sale. plus, trop cher.",0,True
"après 10 ans d'abonnements annuels successifs, de participations à des événements, California Gym a décidé de voler. abonnement annuel payé 3 mois après être tombée enceinte. présenté un certificat médical où le médecin explique qu'il n'est pas autorisé à faire du sport. Refusé d'ouvrir, dit que la seule chose peut offrir 2 mois de retour gratuit. rien de concret pour l'instant, juste une promesse orale. donc grosse offre de perdre 7 mois de salaire. gâteau aux cerises, formulaire de réclamation complété, envoyé 3 emails, 0 réponse. Vraiment décevant, ne prend pas la peine d'être reconnaissant envers les clients fidèles qui volent. Je mettrai plus de pieds.",0,True
"après 10 ans abonnements annuels successifs, participation événements, california gym a décidé voler. payé abonnement annuel 3mois après tombée enceinte. présenté certificat medical où médecin explique pas droit rixe sport. refusé ouvrir dit seule chose peuvent faire offrir 2 mois gratuits retour. encore rien concret, juste promesse orale. donc gros proposent perdre 7mois payés. cerisier gâteau, remplis formulaire réclamation, envoie 3 mails, 0 réponse. vraiment décevant, ne prend pas penalty être reconnaissants clients fidèles vole. mettrai plus pieds.",0,True
"très déçue attitude personnel accueil california gym. hier soir, signalé avoir fait tomber clés serrure vestiaire. matin, demandant si elles retrouvées équipe nettoyage, employée répond sèchement non, sans aucune recherche. lorsque demande si vestiaires bien nettoyés matin, vexe répond haut fort: bien de consommation courante sûr nettoyés, peut être jeté clés poubelle. quel service quel professionnalisme _exclamation_ aucune considération adhérents, aucune volonté aider. décevant salle sport censée tentative bonne expérience client. plus coupure eau _exclamation_ prunus gâteau",0,True
"très déçue attitude personnel accueil california gym. hier soir, signalé avoir pièce tomber clés cadenas vestiaire. aube, demandant si elles retrouvées équipe nettoyage, employée répond sèchement no, sans aucune recherche. lorsque demande si vestiaires bien nettoyés matin, vexe répond haut fort: bien sûr nettoyés, peut être jeté clés poubelle. quel service quel professionnalisme _exclamation_ aucune considération adhérents, aucune être aider. décevant salle sportif censée offrir domestique expérience client. plus coupure nappe _exclamation_ cerise gâteau",0,True
pires services de gestion du service client.,0,True
critique tous les studios de fitness cg... pourquoi diable fermer si tôt le week-end... un service client payant devrait être fourni 24h/24 et 7j/7 au moins dans les pays modernes,0,True
"est critique à l'égard de tous les studios de fitness cg... pourquoi diable ferment-ils si tôt le week-end ? Un service client payant devrait être proposé 24h/24 et 7j/7, du moins dans les pays modernes.",0,True
0 service client zéro professionnalisme accueil 0 coachs 0 manager 0 à éviter,0,True
"0 service client, zéro professionnalisme, accueil, 0 formateur, 0 manager, 0 à éviter",0,True
chambre trop petite.,0,True
Chambre trop petite.,0,True
"sont venus visiter des lieux, les gens de l'accueil refusent l'entrée, 5 minutes. service client nul.",0,True
"Venu visiter des lieux, les gens à la réception ont refusé l'entrée, 5 minutes. service client nul.",0,True
"non non non espace de musculation beaucoup trop petit. trop de monde après 16h groupes d'enfants particulièrement insupportables. réception passable selon n'importe qui. certains coachs prennent des flics pathétiques. L'établissement met beaucoup plus l'accent sur le ménage, l'entretien du matériel, cela n'a absolument aucun sens. Bref heureusement que Bled n'a pas grand chose à enseigner tant celle-ci attire du monde. côté comme beaucoup d'établissement juste parce que trouve marsa.",0,True
nul nul pauvre espace musculation beaucoup trop petit. trop monde après 16h surtout groupes enfants insupportable. accueil passable selon personne. certains coachs prennent flics pathétique. établissement mets beaucoup plus accent ménage entretien matériel ça a absolument aucun sens. bref heureusement bled a pas grand chose ça panneau comme celle là attire monde. côté comme beaucoup établissement juste parce trouve marsa.,0,True
"tout top, sauf sono salle rpm mauvaise: espere ça changera bientot parcequ aime bien rpm",0,True
agent non professionnel impoli,0,True
"Petit, mal équipé, trop cher.",0,True
manager très grossier tout ça,0,True
"photos prises le 27 juin 2025 2022, modifier l'avis, cg extrêmement déçu à cun, douches toujours cassées, pas de lavage des mains à l'eau, visage après l'entraînement, certaines machines cassées depuis 6 mois toujours pas réparées, seuls les travaux doivent attendre puis revenir pour découvrir que quelqu'un d'autre utilise, les toilettes ne nettoient pas certains nettoyeurs grossiers confus les filles sales ont fait des dégâts à gauche _exclamation_ _exclamation_ plus, la musique si forte les oreilles ont presque explosé, demandé pouvait baisser le volume dit que la musique stéréo cassée devait rester jouée, quelque chose sinon les gens utilisent des machines gardent les kilos puis en passent d'autres, après avoir déchargé, ils peuvent gérer les kilos, le gars est sorti en pensant qu'il travaillait là-bas, si on dit littéralement qu'il est venu décharger, il peut utiliser, très grossier a commencé à utiliser comme s'il n'était pas un train debout en train de parler _exclamation_ _exclamation_ si triste de voir comment ça s'est passé _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ , plus jamais.",0,True
"photos prises 27 juin 2025 2022, modifie avis, extrêmement déçu cg in cun, douches toujours cassées, pas eau laver mains, fonte de caractères après entraînement, certaines machines cassées depuis 6 mois toujours mesurer réparées, seule fonctionne devez attendre puis revenir découvrir quelqu autre utilise, toilettes ne pas propres certains nettoyeurs impolis confondu filles sales fait dégâts laissé _exclamation_ _exclamation_ plus, musique tellement forte oreilles presque explosé, demandé pouvaient baisser volume dit chaîne stéréo cassée musique devait rester jouée, autre chose gens utilisent machines gardent kilos allumés puis passent autre, après avoir déchargé utiliser kilos peux gérer, gars venu sorti pensant travaillais là, si dit venais littéralement décharger puisse utiliser, chaud impoli a commencé utiliser comme si pas debout train parler _exclamation_ _exclamation_ tellement triste voir comment ça passé _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_ _emoji_pas_ok_, plus jamais.",0,True
"franchement déconseille d'aller dans cette salle, pas de douches eau chaude vraiment pas sale recommande, déconseille d'y aller vraiment sale, ne nettoie pas les machines après les gens pff machines, dirais que ça date des années 80",0,True
"Honnêtement je ne recommande pas d'aller dans cette salle, il n'y a pas de douches chaudes, vraiment pas sales. Recommandé, je déconseille de trop se salir, de ne pas nettoyer les machines après que les gens utilisent des machines pff, je dirais que ça date des années 80",0,True
chambre trop petite. coûter un nombre trop élevé de machines de qualité. toujours plein.,0,True
Chambre trop petite. coûte trop cher un certain nombre de machines de haute qualité. toujours plein.,0,True
one of the worst management and customer fonction.,0,True
"California Gym décevant pour plusieurs raisons. Une petite salle bondée rend l’entraînement inconfortable. 2 plusieurs machines en panne, ne semblent pas avoir d'entretien régulier. 3 mauvaise expérience nutritionniste, ne respecte pas les rendez-vous adopte une attitude très désagréable envers les clients.",0,True
"Le gymnase californien est décevant pour plusieurs raisons. Une petite salle bondée rend l’entraînement inconfortable. 2 plusieurs machines en panne, ne semblent pas avoir d'entretien régulier. 3 mauvaise expérience nutritionniste, ne respecte pas les rendez-vous, adopte une attitude très désagréable envers les clients.",0,True
matériel manquant trop cher mauvais clients mauvaise gestion,0,True
"endroit tel état sidéré. a fuite toit espace musculation, salle sport clairement moins propre entretenue autres salles sport californiennes, alors gens paient prix _exclamation_ vraiment inadmissible _exclamation_ a peine lieu déplacer sent tout suite étroit. quelle réveil _exclamation_",0,True
"endroit tel état sidéré. a fuite toit espace musculation, salle catch clairement moins pur entretenue autres salles sport californiennes, alors gens paient prix _exclamation_ vraiment inadmissible _exclamation_ a peine place déplacer sent tout suite étroit. quelle déception _exclamation_",0,True
lieu confirmé,1,False
"california gym is my go to place for a great workout _exclamation_ the trainers are skilled and offer personalized training programs. the facility is clean and spacious, with a wide range of equipment to choose from. highly recommend for anyone serious about fitness _exclamation_",1,False
chaleur mourir. salle sport. donc lieu où amené avoir chaud. sauf erreur ne devait pas avoir clim. personnel agréable salle plutôt propre. matériel bien. particules blanches suspension eau piscine.,1,False
at succursale sousse,1,False
"california gym bonne salle, notamment diversité matériel possibilité accéder plusieurs salles temps, vraiment génial. cependant, problème coachs. ne pas très disponibles ni chaleureux, manquent parfois professionnalisme. intervention semble être payante, peut être compréhensible, cela ne justifie pas attitude distante. tant client, aimé accueil plus chaleureux engagement plus professionnel part. bien coachs puissent apporter aide conseils, évitent souvent regarder interagir clients, dommage. avis, seul point négatif salles sport.",1,False
"tout bon : équipement, entraîneurs, grand choix programmes groupe tous goûts. excellent sauna. soir, difficile trouver place libre vestiaires, femme ménage fait souvent semblant nettoyer, peuvent mettre tapis sol bancs.",1,False
"spa hammam piscine jacuzzi plutôt sympa part jacuzzi pas eau pas chauffé juste bulles, trois hammam seul fonctionnel autre ne marchais pas ensuite aucune précision concernant supplement surprise fin où demande payer 70 dt massage sans cela préciser aucune affiche téléphone quand demande pourquoi ça a pas préciser dit demander. propreté lieux excellent mise dispositions peignoir top. accueil revoir moins",1,False
salle propre sécurisée très étroite. manque équipements musculation..,1,False
"pense cette salle sport vraiment pas mal, toutes machines nécessaires sont. revanche, certaines machines rouillés panne pense petit rafraîchissement plus apprécié surtout si compare california gym sousse celle zéphyr marsa salle elloumi concept.",1,False
"salle sport pas mal. assez petite constamment bondée. beaucoup gens traînent, discutent gênent. machines limitées, bonne qualité. trouve incontournables comme haltères, machines câbles, banc, barres soulevé terre, pas rack squat ni banc incliné ; a smith press si ça intéresse. juste aimé plus dispersée, toutes machines concentrées seule pièce, cogne constamment contre gens.",1,False
"california gym temps où allais 2007 2008 assez étouffant, fait chaud, petite salle muscu... ne sais pas si ça arrangé depuis. lake club salle très grande, machines récentes, peu monde matin, pas vu dragueurs, plus chère california gym comptez 700dt an 240 dt 3 mois néanmoins cours, california gym semble être meilleure",1,False
petit mal entretenu,1,False
_emoji_ok_ california gym tunisia is amazing _exclamation_ i love the energetic and motivating environment. the trainers are friendly and always ready to help. the facility is well equipped and the classes are engaging. it a great place to workout and reach your fitness goals _exclamation_,1,False
toutes parfait sauf heures où a beaucoup gens faut attendre chaque exercise,1,False
"inscrit spécifiquement pouvoir utiliser sauna problème santé. cependant, pas allumé sans accord préalable, alors constaté température plus basse. demandé plusieurs fois changer, continué mentir prétendant avoir fait. cours matériel semblent bons. ne pas beaucoup utilisés, cependant.",1,False
coachs _exclamation_ _exclamation_ _exclamation_ _exclamation_ sourire ne fait pas mal _exclamation_ _exclamation_ préfère loin california soukra poli aimable responsable toujours a écoute,1,False
bonne salle gym.,1,False
"testé salle sport california gym tunis. celle marsa petite, idéale séance rapide. contre, souvent bondée difficile utiliser machines. avantage, existe plusieurs salles california gym peut prendre abonnement accéder celle choix. bien aimé celle lac 1, plus spacieuse. 2018, abonnement mensuel coûtait environ 120 tnd 45 euros . trouverez plus informations site web.",1,False
très fréquenté,1,False
"tres belle salle, équipement professionnel, coach qualifié, vestiaires douches très bon état salle musculation espace musculation vraiment très petite peut a peine deplacer",1,False
bonnes machines a beaucoup monde salles bain besoin peu entretien,1,False
trop chaire,1,False
"personnel super coachs très professionnel top cependant petit bémol vaporium tjr pas service salles pas mal climatisé, trop chaud quand coaching",1,False
salle centre urbain très bien équipée. seul probleme baffle piscine ne fonctionnent pas dommage _exclamation_,1,False
excellent équipement. climatisation ne fonctionne pas derniers temps a généralement beaucoup monde.,1,False
personnels impeccables sauf salle a besoin rénovation espace.,1,False
salle sport chère,1,False
"coût pass journalier 35 tnd 10 eur . endroit délabré, pas beaucoup choix équipement. pas beaucoup monde. pas génial, probablement meilleure option région.",1,False
"california gym is the place to be _exclamation_ the trainers are amazing and always push to do my best. the facility is clean and spacious, and the equipment is top notch. i love the variety of classes they offer. it the best gym in town _exclamation_",1,False
materiel cardio top. celui musculation trop vieux. adhérents cette salle particulier pas esprit sportif chacun croit matériel appartient. si veut faire séance bonne humeur faut éviter cours collectifs heures pointe. autre bémol ascenseur souvent panne.,1,False
"mois, environ 70 , beaucoup trop cher qualité médiocre cette salle. trop monde. seulement trois haltères 20 kg toute salle. autres haltères minuscules légers. a rack squat banc plat. encore fois, pas suffisant nombre personnes. seulement deux disques 2,5 kg toute salle, moitié temps, ne trouve pas. pas disques 1,25 kg. endroit désordre, gens ne remettent pas matériel bon endroit. espace trop petit. prix injustifiable.",1,False
"sumo coûte cher : 200 dinars mois. 2023, 180 dinars, 2024, 190 dinars, 2025, toujours 200 dinars. ça veut dire ajoutent 10 dinars an ajoutent rien salle, gros a vols, a volé plus chose a 10 entraîneurs complètement nuls ne donnent pas moindre conseil avant ne inscrives chez",1,False
"peu plus entretien ne pas refus, honteux ne pas trouver assez tapis pendant cours sans parler casiers ne ferment pas...",1,False
"personnel réception parfait, coachs également très gentils contrairement coachs california zephyr, paie 200 mois salle sport ferme 15 heures week end, ridicule. salles sport partout monde, elles toutes moins chères meilleures commodités elles toujours ouvertes.",1,False
club remise forme,1,False
séance essai 35dt vol. surtout plein 14h manque rack squat. comprends pas comment salle telle superficie puisse avoir aussi peu machines.,1,False
"équipe négligente exception quelques personnes, toujours bon endroit entraîner si mettez cela côté",1,False
emplacement confirmé,1,True
égard confirmé,1,True
maintien confirmé,1,True
"california gym is my go to position for a great workout _exclamation_ the trainers are skilled and offer personalized training programs. the facility is clean and spacious, with a wide range of equipment to choose from. highly recommend for anyone serious about fitness _exclamation_",1,True
"la chaleur meurt. salle de sport. donc endroit où amené à se réchauffer. Sauf erreur de ma part, il n'aurait pas dû y avoir de climatisation. personnel agréable, chambre plutôt propre. bon matériel. particules blanches en suspension dans l'eau de piscine.",1,True
chaleur mourir. salle sport. donc point où amené avoir chaud. sauf erreur ne devait pas avoir clim. personnel agréable salle plutôt propre. matériel lawton. particules blanches suspension eau natation.,1,True
chaleur dé à jouer. salle sport. donc lieu où amené avoir chaud. sauf malentendu ne devait pas avoir clim. personnel agréable salle plutôt épaulé jeté. matériel bien. particules blanches suspension eau piscine.,1,True
chaleur mourir. salle sport. donc lieu où amené avoir chaud. sauf erreur ne devait pas avoir clim. personnel agréable salle plutôt propre. corporel bien. particules blanches suspension eau piscine.,1,True
chaleur mourir. salle sport. donc égard où amené avoir chaud. sauf erreur ne devait pas comporte clim. acteur agréable salle plutôt propre. matériel bien. particules blanches suspension eau piscine.,1,True
chaleur mourir. salle sport. donc lieu où amené avoir chaud. sauf erreur ne devait pas avoir clim. personnel agréable salle plutôt propre. considérable bien. particules blanches suspension nappe piscine.,1,True
"california gym bonne salle, incluant diversité d'équipement possibilité d'accéder à plusieurs salles à la fois, vraiment génial. cependant, problème de coaching. peu disponible ni chaleureux, manquant parfois de professionnalisme. l'intervention semble rentable, peut-être compréhensible, mais cela ne justifie pas une attitude distante. tellement de clients, j'ai adoré un accueil plus chaleureux, un engagement plus professionnel. Même si les coachs peuvent apporter aide et conseils, ils évitent souvent de regarder les clients interagir, ce qui est dommage. avis, seul point négatif des salles de sport.",1,True
"Gym californien, bon espace, variété d'équipements inclus, possibilité d'utiliser plusieurs pièces en même temps, vraiment génial. Cependant, problème de coaching. peu disponible ni chaleureux, manquant parfois de professionnalisme. L’intervention semble profitable, peut-être compréhensible, mais cela ne justifie pas une attitude distante. Tellement de client, aimé, accueil plus chaleureux, engagement, part plus professionnelle. Même si les coachs peuvent apporter aide et conseils, ils évitent souvent de regarder les clients interagir, ce qui est dommage. Avis, seul point négatif des salles de sport.",1,True
"california gym bonne salle, notamment différence matériel possibilité accéder plusieurs salles temps, vraiment génial. cependant, problème coachs. ne pas très disponibles ni chaleureux, manquent parfois professionnalisme. intervention semble être payante, peut vouloir compréhensible, cela ne justifie pas attitude distante. tant client, adoré accueil plus chaleureux engagement plus professionnel part. bon coachs puissent apporter bénéficier conseils, évitent souvent regarder interagir clients, dommage. avis, seul point négatif salles sport.",1,True
"california gym bonne salle, notamment différence matière possibilité accéder plusieurs salles temps, vraiment génial. cependant, problème coachs. ne pas très disponibles ni chaleureux, manquent parfois professionnalisme. intervention semble être payante, peut être compréhensible, cela ne justifie pas attitude distante. tant client, aimé accueil plus chaleureux engagement plus professionnel durée. bien coachs puissent apporter aide conseils, évitent souvent regarder interagir clients, dommage. avis, seul point strictement négatif salles sport.",1,True
"california collège bonne salle, notamment diversité matériel possible accéder plusieurs salles temps, vraiment génial. cependant, problème coachs. ne pas très disponibles ni chaleureux, manquent parfois professionnalisme. ingérence semble être payante, peut être compréhensible, cela ne justifie pas attitude distante. tant client, aimé armée plus chaleureux engagement plus professionnel part. bien coachs puissent apporter aide conseils, évitent souvent regarder interagir clients, dommage. avis, seul point négatif salles sport.",1,True
"california gym bonne salle, notamment diversité matériel possibilité accéder plusieurs salles temps, vraiment génial. cependant, problème coachs. ne pas très disponibles ni chaleureux, manquent parfois professionnalisme. intervention semble être payante, peut être compréhensible, cela ne justifie pas attitude distante. tant client, adorée accueil plus chaleureux engagement plus professionnel rôle. bien coachs puissent apporter aide conseils, évitent souvent regarder interagir clients, dommage. avis, seul point négatif salles sport.",1,True
"tout bon: équipement, entraîneurs, grand choix programmes groupe tous goûts. excellent sauna. soir, difficile découvert environnement linguistique gratuit vestiaires, femme ménage fait souvent semblant nettoyer, peuvent mettre tapis sol bancs.",1,True
"tout bon: équipement, entraîneurs, grand choix programmes groupe tous goûts. éminent sauna. soir, difficile trouver place libre vestiaires, femme ménage fait souvent semblant nettoyer, peuvent mettre tapis sol bancs.",1,True
"tout bon: équipement, entraîneurs, grand choix programmes grouper tous goûts. excellent sauna. soir, difficile trouver place libre vestiaires, femme ménage fait souvent semblant propre, peuvent mettre tapis sol bancs.",1,True
